airport,countryCode,lat,lng,month_of_purchase,year_of_purchase,months_in_advance,month_of_flight,year_of_flight,airline,dist,duration,price,sale
GRS,IT,42.761944,11.070556,4,2019,1,5,2019,RyanAir,1569.03,171.0,108.82,False
ZAD,HR,44.097778000000005,15.356667000000002,3,2019,5,8,2019,RyanAir,1271.74,142.0,95.1,False
LEU,ES,42.341306,1.409573,9,2019,2,11,2019,EasyJet,1600.44,175.0,180.3,False
CAT,PT,38.725556,-9.355278,5,2019,4,9,2019,RyanAir,760.35,91.0,49.64,False
BYF,FR,49.970389000000004,2.699448,5,2019,4,9,2019,EasyJet,1481.84,163.0,88.91,False
LEN,ES,42.590569,-5.6462900000000005,11,2019,1,12,2019,EuroWings,1478.63,162.0,175.25,False
HOQ,DE,50.289167,11.862222000000001,10,2019,2,12,2019,EuroWings,752.97,90.0,92.73,False
LCG,ES,43.30236,-8.381923,8,2019,3,11,2019,RyanAir,1618.73,176.0,172.27,False
BGC,PT,41.856158,-6.706141000000001,9,2019,1,10,2019,EuroWings,1759.73,190.0,120.91,False
VIY,FR,48.774167,2.191667,2,2019,4,6,2019,RyanAir,1601.98,175.0,124.09,False
KUO,FI,63.008908,27.788696,5,2019,3,8,2019,EasyJet,1202.28,135.0,101.05,False
KHJ,FI,62.46305600000001,22.394722,7,2019,3,10,2019,EuroWings,1642.05,179.0,103.06,False
BNX,BA,44.933333000000005,17.3,4,2019,4,8,2019,EuroWings,612.49,76.0,53.89,False
HOY,GB,58.833332999999996,-3.3,2,2019,3,5,2019,EuroWings,161.03,31.0,17.85,False
RNN,DK,55.063644999999994,14.758273999999998,3,2019,5,8,2019,RyanAir,1603.11,175.0,117.2,False
ANG,FR,45.727359,0.218923,5,2019,2,7,2019,EuroWings,527.4,67.0,52.79,False
BIU,IS,65.833333,-23.983333,12,2019,7,7,2020,EasyJet,1165.09,131.0,85.15,False
OXF,GB,51.836944,-1.32,9,2019,2,11,2019,RyanAir,416.39,56.0,57.7,False
OBL,BE,51.266667,4.75,1,2019,5,6,2019,EuroWings,586.6,73.0,48.89,False
BOD,FR,44.83102,-0.70217,3,2019,3,6,2019,EasyJet,371.57,52.0,38.92,False
KLT,DE,49.433333000000005,7.75,3,2019,8,11,2019,EuroWings,1299.6,144.0,103.85,False
JTY,GR,36.566666999999995,26.366667,11,2019,3,2,2020,EuroWings,1394.83,154.0,97.53,False
JCO,MT,36.016667,14.333332999999998,10,2019,1,11,2019,EasyJet,1582.5,173.0,187.15,False
CFR,FR,49.183437,-0.459276,5,2019,6,11,2019,EuroWings,1320.47,147.0,121.16,False
PXS,ES,36.6,-6.216667,11,2019,1,12,2019,RyanAir,1287.29,143.0,154.7,False
EPK,CY,34.666667,32.9,12,2019,2,2,2020,EasyJet,1178.82,132.0,88.0,False
GIB,GI,36.153763,-5.349271,8,2019,3,11,2019,EuroWings,1572.64,172.0,109.43,True
KGS,GR,36.801002000000004,27.089478999999997,10,2019,1,11,2019,EasyJet,1476.35,162.0,175.25,False
BLO,IS,65.666667,-20.3,4,2019,4,8,2019,EuroWings,803.74,95.0,67.36,False
ZAO,FR,44.45,1.45,1,2019,2,3,2019,RyanAir,633.2,78.0,47.27,False
SYK,IS,65.1,-22.8,4,2019,2,6,2019,EuroWings,403.61,55.0,43.33,False
BGZ,PT,41.55,-8.433333,9,2019,1,10,2019,EasyJet,1117.68,126.0,80.18,False
NQY,GB,50.43745,-4.997922,1,2019,4,5,2019,RyanAir,716.0,86.0,46.91,False
CVU,PT,39.7,-31.1,10,2019,2,12,2019,EasyJet,689.75,83.0,85.52,False
HER,GR,35.33663,25.174193,11,2019,1,12,2019,EuroWings,1882.65,203.0,219.61,False
JUI,DE,53.683333,7.066667,1,2019,1,2,2019,EuroWings,1508.09,165.0,105.0,False
DEB,HU,47.55,21.7,1,2019,1,2,2019,EuroWings,903.9,105.0,66.82,False
XZD,NO,60.1875,12.001667,11,2019,2,1,2020,RyanAir,1543.26,169.0,135.2,False
EVE,NO,68.489956,16.683194,1,2019,3,4,2019,RyanAir,1621.81,177.0,122.29,False
AEY,IS,65.654567,-18.075067999999998,6,2019,2,8,2019,EuroWings,1158.82,130.0,102.42,False
LBY,FR,47.288136,-2.3467830000000003,4,2019,2,6,2019,EuroWings,754.14,90.0,70.91,False
BRQ,CZ,49.15,16.7,8,2019,4,12,2019,EasyJet,1724.32,187.0,173.4,False
TZL,BA,44.409721999999995,18.709167,1,2019,3,4,2019,EasyJet,360.07,51.0,29.36,False
MEH,NO,71.033333,27.833333000000003,3,2019,9,12,2019,RyanAir,274.84,42.0,33.75,False
LRT,FR,47.753739,-3.4363940000000004,2,2019,1,3,2019,EasyJet,1028.1,117.0,74.45,False
FAO,PT,37.020646,-7.968545,12,2019,2,2,2020,EasyJet,1459.18,160.0,106.67,False
GRQ,NL,53.120278000000006,6.575556,12,2019,3,3,2020,RyanAir,1233.69,138.0,87.4,False
TER,PT,38.754075,-27.08757,11,2019,2,1,2020,EasyJet,654.34,80.0,53.33,False
ENF,FI,68.360381,23.421201999999997,4,2019,9,1,2020,EuroWings,1499.39,164.0,71.07,False
VNO,LT,54.643079,25.279605,6,2019,3,9,2019,RyanAir,1796.96,194.0,111.7,False
SWS,GB,51.605299,-4.067821,10,2019,3,1,2020,RyanAir,491.38,64.0,40.53,False
GWY,IE,53.283333,-9.033333,8,2019,1,9,2019,EuroWings,512.34,66.0,42.0,False
NRL,GB,59.367491,-2.434444,2,2019,4,6,2019,EuroWings,446.24,59.0,41.84,False
IVL,FI,68.611111,27.415556,9,2019,1,10,2019,RyanAir,1434.35,158.0,100.55,False
SZD,GB,53.399443999999995,-1.389722,12,2019,3,3,2020,EuroWings,977.18,112.0,70.93,False
WTN,GB,53.166211,-0.523825,5,2019,2,7,2019,EasyJet,1155.37,130.0,102.42,False
OZU,ES,37.6,-4.633333,3,2019,2,5,2019,RyanAir,992.09,114.0,69.09,False
BZO,IT,46.462444,11.330511,8,2019,5,1,2020,EasyJet,711.65,86.0,31.68,True
SOB,HU,46.713471999999996,17.240444,3,2019,5,8,2019,EasyJet,692.17,84.0,56.25,False
PXS,ES,36.6,-6.216667,5,2019,5,10,2019,EasyJet,1287.29,143.0,73.67,False
KUO,FI,63.008908,27.788696,9,2019,3,12,2019,EuroWings,1202.28,135.0,132.14,False
LTN,GB,51.879768,-0.376232,4,2019,1,5,2019,EasyJet,439.36,58.0,36.91,False
SKU,GR,38.916667,24.566667000000002,11,2019,2,1,2020,EuroWings,299.19,44.0,29.33,False
BLL,DK,55.747381999999995,9.147874,11,2019,1,12,2019,RyanAir,1779.1,192.0,135.01,True
RNS,FR,48.068064,-1.7262490000000001,6,2019,6,12,2019,EasyJet,1340.52,149.0,122.81,False
HVG,NO,70.983333,25.833333,12,2019,1,1,2020,EuroWings,590.75,74.0,62.16,False
AGE,DE,53.783333,7.9166669999999995,4,2019,4,8,2019,RyanAir,1253.93,140.0,99.27,False
LIL,FR,50.572047,3.106067,2,2019,1,3,2019,EasyJet,1207.91,135.0,85.91,False
TOJ,ES,40.455556,-3.546667,2,2019,1,3,2019,EasyJet,459.28,60.0,38.18,False
MVQ,BY,53.957457,30.096425,4,2019,3,7,2019,EuroWings,1280.59,143.0,107.03,False
LYN,FR,45.730833000000004,4.943333,8,2019,1,9,2019,RyanAir,429.2,57.0,36.27,False
BZZ,GB,51.75,-1.587093,7,2019,1,8,2019,EasyJet,432.7,58.0,47.98,False
PNA,ES,42.767497,-1.639347,4,2019,1,5,2019,RyanAir,1598.9,174.0,110.73,False
QQM,GB,-1.0,-1.0,10,2019,8,6,2020,EuroWings,1378.58,152.0,59.94,True
BIQ,FR,43.466478,-1.521784,2,2019,1,3,2019,EuroWings,1325.43,147.0,93.55,False
FSC,FR,41.498633,9.098222999999999,3,2019,4,7,2019,EuroWings,1050.17,120.0,85.09,False
OLB,IT,40.903143,9.514823,4,2019,4,8,2019,EasyJet,628.82,77.0,54.6,False
FEL,DE,48.2,11.266667,7,2019,2,9,2019,EasyJet,1503.78,165.0,100.0,False
DJU,IS,64.650278,-14.268332999999998,2,2019,6,8,2019,EuroWings,385.28,53.0,33.41,False
FLH,GB,58.5,-3.0,5,2019,1,6,2019,RyanAir,176.11,32.0,26.47,False
GKE,DE,50.960694000000004,6.042508,9,2019,6,3,2020,EasyJet,249.55,39.0,20.8,False
FRO,NO,61.585302,5.023999,12,2019,3,3,2020,EuroWings,1528.81,167.0,126.92,False
HEV,ES,37.266667,-6.95,9,2019,1,10,2019,RyanAir,993.78,114.0,72.55,False
BOR,FR,47.655556,7.011667,1,2019,2,3,2019,EasyJet,1664.47,181.0,82.27,True
EML,CH,47.0925,8.304722,4,2019,4,8,2019,EuroWings,900.44,105.0,89.35,False
RKE,DK,55.589721,12.128183,9,2019,5,2,2020,RyanAir,1246.48,139.0,78.77,False
LGW,GB,51.150836,-0.17741600000000002,4,2019,1,5,2019,RyanAir,162.41,31.0,19.73,False
KGS,GR,36.801002000000004,27.089478999999997,5,2019,8,1,2020,EasyJet,1476.35,162.0,75.6,False
BDS,IT,40.657995,17.939053,12,2019,1,1,2020,RyanAir,1067.18,121.0,84.7,False
AKT,CY,34.590395,32.987887,1,2019,5,6,2019,EuroWings,1106.44,125.0,83.71,False
LBG,FR,48.964426,2.441525,9,2019,3,12,2019,RyanAir,1662.6,181.0,177.16,False
GLZ,NL,51.567263,4.932732,5,2019,1,6,2019,RyanAir,447.31,59.0,48.81,False
PVN,BG,43.416667,24.616667,2,2019,1,3,2019,RyanAir,1032.14,118.0,75.09,False
PRM,PT,37.147727,-8.581365,12,2019,3,3,2020,RyanAir,1636.11,178.0,112.73,False
TRF,NO,59.178087,10.251807000000001,6,2019,5,11,2019,EuroWings,379.26,52.0,54.65,False
ANE,FR,47.560351000000004,-0.312245,9,2019,5,2,2020,EasyJet,1599.06,174.0,98.6,False
AUF,FR,47.85,3.5,1,2019,3,4,2019,EasyJet,1049.3,119.0,68.52,False
UTC,NL,52.083333,5.1666669999999995,3,2019,4,7,2019,EasyJet,472.8,62.0,43.96,False
LRS,GR,37.516667,26.783333000000002,4,2019,4,8,2019,RyanAir,1034.79,118.0,83.67,False
OUK,GB,60.425143000000006,-0.751374,11,2019,5,4,2020,RyanAir,1573.13,172.0,97.47,False
RIX,LV,56.92208,23.979806,8,2019,1,9,2019,EasyJet,742.57,89.0,56.64,False
REB,DE,53.35,12.716667,4,2019,3,7,2019,EuroWings,1379.22,152.0,113.77,False
LSZ,HR,44.568965000000006,14.568964999999999,1,2019,1,2,2019,EuroWings,780.41,93.0,59.18,False
RAY,GB,55.833332999999996,-3.9666669999999997,1,2019,2,3,2019,EuroWings,1537.47,168.0,101.82,False
AGQ,GR,38.604167,21.351944,9,2019,4,1,2020,RyanAir,750.64,90.0,54.0,False
BLL,DK,55.747381999999995,9.147874,7,2019,1,8,2019,EuroWings,1779.1,192.0,103.24,True
CBG,GB,52.208044,0.177738,4,2019,1,5,2019,RyanAir,652.99,80.0,50.91,False
REG,IT,38.075278000000004,15.650832999999999,12,2019,4,4,2020,EasyJet,1161.99,131.0,78.6,False
KSU,NO,63.113445999999996,7.826021000000001,4,2019,2,6,2019,EuroWings,758.78,90.0,85.09,False
HAW,GB,51.8,-4.966667,12,2019,5,5,2020,RyanAir,406.02,55.0,31.17,False
IDY,FR,46.717867,-2.3886939999999997,4,2019,2,6,2019,RyanAir,412.03,56.0,44.12,False
VNE,FR,47.65,-2.766667,7,2019,4,11,2019,RyanAir,923.0,107.0,99.22,False
CNG,FR,45.683333000000005,-0.333333,2,2019,3,5,2019,EasyJet,488.17,63.0,36.27,False
SQW,DK,56.566667,9.033333,10,2019,4,2,2020,EuroWings,1319.19,146.0,87.6,False
RMS,DE,49.441015,7.589789,12,2019,2,2,2020,EuroWings,1253.49,140.0,93.33,False
MHP,BY,53.864473,27.539686,4,2019,4,8,2019,EuroWings,1026.7,117.0,82.96,False
RMU,ES,37.803000000000004,-1.125,2,2019,2,4,2019,EasyJet,865.54,101.0,61.21,False
CMF,FR,45.637994,5.88437,3,2019,1,4,2019,EuroWings,461.0,61.0,38.82,False
WRY,GB,59.35,-2.95,10,2019,1,11,2019,RyanAir,368.14,51.0,55.17,False
LIG,FR,45.862179,1.176245,12,2019,5,5,2020,EuroWings,551.75,70.0,39.67,False
LBC,DE,53.805273,10.701162,9,2019,4,1,2020,EuroWings,1017.5,116.0,69.6,False
WAT,IE,52.188932,-7.081527,7,2019,5,12,2019,EuroWings,560.76,71.0,62.18,False
VAC,DE,52.916667000000004,8.05,5,2019,6,11,2019,RyanAir,769.79,91.0,75.01,False
SWS,GB,51.605299,-4.067821,1,2019,2,3,2019,EasyJet,491.38,64.0,38.79,False
BOU,FR,47.15,2.416667,2,2019,7,9,2019,RyanAir,786.9,93.0,42.27,False
SVQ,ES,37.423476,-5.900136,11,2019,7,6,2020,RyanAir,764.54,91.0,59.15,False
ACE,ES,28.950668,-13.609059,5,2019,1,6,2019,EuroWings,1439.35,158.0,130.71,False
BDS,IT,40.657995,17.939053,7,2019,1,8,2019,RyanAir,1067.18,121.0,100.1,False
LYS,FR,45.721426,5.080334,6,2019,3,9,2019,EuroWings,441.95,59.0,33.97,False
MLA,MT,35.849776,14.495401000000001,8,2019,1,9,2019,RyanAir,1533.67,168.0,106.91,False
PAR,FR,48.833333,2.331938,2,2019,3,5,2019,RyanAir,1623.09,177.0,101.91,False
NVK,NO,68.436355,17.386178,7,2019,6,1,2020,RyanAir,1377.29,152.0,97.28,False
OKH,GB,52.666667000000004,-0.716667,5,2019,1,6,2019,EasyJet,823.93,97.0,80.25,False
SKL,GB,57.333332999999996,-6.25,9,2019,1,10,2019,EuroWings,118.5,26.0,16.55,False
FCO,IT,41.794594000000004,12.250346,3,2019,1,4,2019,EuroWings,1794.79,194.0,123.45,False
JPU,FR,48.866667,2.333333,5,2019,3,8,2019,EasyJet,1630.14,178.0,133.23,False
KEL,DE,54.380832999999996,10.143333,4,2019,4,8,2019,EasyJet,1231.58,138.0,97.85,False
PGX,FR,45.183333000000005,0.716667,5,2019,2,7,2019,EasyJet,231.53,38.0,29.94,False
HOR,PT,38.52,-28.717221999999996,9,2019,4,1,2020,RyanAir,834.9,98.0,58.8,False
KIR,IE,52.181475,-9.535666,8,2019,1,9,2019,RyanAir,220.21,37.0,23.55,False
BHD,GB,54.61452,-5.870215,7,2019,4,11,2019,EuroWings,1808.92,195.0,180.82,False
OBS,FR,44.666667,4.7,12,2019,7,7,2020,RyanAir,746.95,89.0,57.85,False
MJF,NO,65.78439,13.218328,5,2019,3,8,2019,RyanAir,1260.21,141.0,126.64,False
BVE,FR,45.166667,1.533333,10,2019,3,1,2020,EasyJet,413.8,56.0,35.47,False
SOJ,NO,69.783333,20.933332999999998,12,2019,2,2,2020,RyanAir,766.39,91.0,72.8,False
IOR,IE,53.11666700000001,-9.75,10,2019,1,11,2019,RyanAir,487.02,63.0,68.15,False
LWN,AM,40.716667,43.833333,6,2019,5,11,2019,EasyJet,1306.63,145.0,126.98,False
HAW,GB,51.8,-4.966667,5,2019,1,6,2019,EasyJet,406.02,55.0,45.5,False
MLH,CH,47.599323999999996,7.532864,5,2019,6,11,2019,RyanAir,1449.37,159.0,157.27,False
RET,NO,67.527675,12.103479,12,2019,6,6,2020,RyanAir,1593.19,174.0,144.77,False
REG,IT,38.075278000000004,15.650832999999999,1,2019,2,3,2019,EuroWings,1161.99,131.0,79.39,False
VIY,FR,48.774167,2.191667,12,2019,1,1,2020,RyanAir,1601.98,175.0,122.5,False
LSZ,HR,44.568965000000006,14.568964999999999,9,2019,2,11,2019,EasyJet,780.41,93.0,95.82,False
MXP,IT,45.627404999999996,8.71237,12,2019,5,5,2020,EuroWings,390.24,54.0,30.6,False
AVB,IT,46.033333,12.6,4,2019,9,1,2020,EuroWings,718.46,86.0,37.27,False
KAO,FI,65.990278,29.233889,5,2019,7,12,2019,EuroWings,710.04,86.0,66.45,False
BJF,NO,70.6,29.666666999999997,6,2019,6,12,2019,RyanAir,440.64,59.0,58.36,False
FAN,NO,58.101667000000006,6.625556,6,2019,3,9,2019,EasyJet,405.11,55.0,38.0,False
LWK,GB,60.189060999999995,-1.245291,5,2019,1,6,2019,RyanAir,1283.7,143.0,118.3,False
AHZ,FR,45.083333,6.0833330000000005,12,2019,1,1,2020,EuroWings,185.55,33.0,23.1,False
LBY,FR,47.288136,-2.3467830000000003,2,2019,1,3,2019,EasyJet,754.14,90.0,57.27,False
KTT,FI,67.695949,24.859026999999998,3,2019,1,4,2019,EasyJet,1498.72,164.0,104.36,False
TER,PT,38.754075,-27.08757,12,2019,5,5,2020,EuroWings,654.34,80.0,45.33,False
SKE,NO,59.182778000000006,9.5625,8,2019,9,5,2020,EuroWings,264.8,41.0,21.32,False
ILH,DE,49.4739,10.3881,1,2019,3,4,2019,EasyJet,1690.04,184.0,105.94,False
MEN,FR,44.504157,3.5277480000000003,2,2019,1,3,2019,RyanAir,1080.64,123.0,78.27,False
CHW,GB,51.89972,-2.07806,11,2019,1,12,2019,RyanAir,390.13,54.0,58.42,False
EML,CH,47.0925,8.304722,10,2019,3,1,2020,RyanAir,900.44,105.0,79.8,False
PFO,CY,34.711552000000005,32.489104,9,2019,1,10,2019,EuroWings,1350.87,150.0,95.45,False
FNI,FR,43.75,4.4166669999999995,4,2019,2,6,2019,EuroWings,1320.24,147.0,115.82,False
DUS,DE,51.278327000000004,6.76558,4,2019,6,10,2019,EuroWings,109.03,25.0,12.12,False
KYN,GB,52.034277,-0.774107,1,2019,3,4,2019,EasyJet,493.76,64.0,36.85,False
GUT,DE,51.9,8.383333,1,2019,1,2,2019,EasyJet,406.07,55.0,35.0,False
HEV,ES,37.266667,-6.95,12,2019,2,2,2020,EasyJet,993.78,114.0,76.0,False
JUI,DE,53.683333,7.066667,8,2019,3,11,2019,EasyJet,1508.09,165.0,161.5,False
LEU,ES,42.341306,1.409573,4,2019,8,12,2019,EasyJet,1600.44,175.0,126.21,False
FSC,FR,41.498633,9.098222999999999,4,2019,1,5,2019,RyanAir,1050.17,120.0,76.36,False
EIB,DE,50.991608,10.47976,6,2019,7,1,2020,EuroWings,860.76,101.0,50.5,False
PED,CZ,50.013333,15.738610999999999,6,2019,3,9,2019,RyanAir,1565.65,171.0,98.45,False
VBS,IT,45.425447,10.326545,11,2019,1,12,2019,RyanAir,482.39,63.0,68.15,False
PFJ,IS,65.033333,-19.008333,7,2019,6,1,2020,RyanAir,800.16,95.0,50.67,False
TBS,GE,41.674063000000004,44.958958,1,2019,1,2,2019,EuroWings,1697.47,184.0,117.09,False
UDE,NL,51.657237,5.707808999999999,6,2019,1,7,2019,EasyJet,346.02,49.0,40.54,False
CDT,ES,40.213889,0.07333300000000001,3,2019,2,5,2019,EuroWings,1013.85,116.0,70.3,False
PGF,FR,42.741018,2.868183,12,2019,2,2,2020,RyanAir,1750.46,190.0,126.67,False
CHR,FR,46.861953,1.7281279999999999,9,2019,4,1,2020,EasyJet,897.23,104.0,40.56,True
DEB,HU,47.55,21.7,2,2019,8,10,2019,EuroWings,903.9,105.0,44.55,False
BVG,NO,70.866667,29.0,6,2019,5,11,2019,RyanAir,318.96,46.0,48.34,False
RYG,NO,59.37593100000001,10.783043,10,2019,2,12,2019,EuroWings,671.49,82.0,101.38,False
ADX,GB,56.36666700000001,-2.8666669999999996,9,2019,5,2,2020,RyanAir,1532.57,168.0,95.2,False
HEV,ES,37.266667,-6.95,6,2019,1,7,2019,EuroWings,993.78,114.0,94.31,False
NOD,DE,53.583332999999996,7.2,12,2019,3,3,2020,EuroWings,1413.0,156.0,98.8,False
LKZ,GB,52.49166700000001,0.67609,9,2019,2,11,2019,RyanAir,810.1,96.0,64.29,True
MWW,BE,50.733333,3.2,9,2019,2,11,2019,RyanAir,1113.79,126.0,129.82,False
DJU,IS,64.650278,-14.268332999999998,1,2019,5,6,2019,EasyJet,385.28,53.0,35.49,False
KAJ,FI,64.277778,27.688889,1,2019,5,6,2019,RyanAir,473.84,62.0,41.52,False
SKL,GB,57.333332999999996,-6.25,9,2019,1,10,2019,EasyJet,118.5,26.0,16.55,False
DSA,GB,53.481004000000006,-1.01155,1,2019,7,8,2019,EasyJet,1164.08,131.0,77.41,False
MLO,GR,36.69611,24.475,6,2019,4,10,2019,EuroWings,1307.79,145.0,79.09,False
QYW,FR,43.538889000000005,7.044444,8,2019,1,9,2019,EuroWings,915.48,106.0,33.73,True
WOE,NL,51.449071999999994,4.342054,2,2019,3,5,2019,EasyJet,586.73,73.0,42.03,False
GNA,BY,53.605799,24.053906,11,2019,1,12,2019,EuroWings,1201.54,135.0,146.05,False
EGC,FR,44.85,0.483333,2,2019,6,8,2019,EuroWings,105.11,25.0,15.76,False
TNF,FR,48.750833,2.1130560000000003,7,2019,5,12,2019,EasyJet,1594.83,174.0,152.38,False
SWK,IT,45.822224,10.295,1,2019,2,3,2019,RyanAir,294.3,44.0,26.67,False
QYW,FR,43.538889000000005,7.044444,11,2019,2,1,2020,EasyJet,915.48,106.0,70.67,False
IES,DE,51.3,13.283332999999999,6,2019,1,7,2019,EasyJet,186.83,33.0,27.3,False
BRN,CH,46.911728000000004,7.50356,3,2019,4,7,2019,EuroWings,1102.97,125.0,106.36,False
HOR,PT,38.52,-28.717221999999996,6,2019,4,10,2019,RyanAir,834.9,98.0,53.45,False
SVG,NO,58.882149,5.6291970000000005,12,2019,2,2,2020,EuroWings,801.09,95.0,76.0,False
LIU,IT,35.874936,12.865033,9,2019,2,11,2019,EuroWings,1746.01,189.0,194.73,False
OHP,GB,56.416667000000004,-5.483333,11,2019,8,7,2020,EuroWings,736.05,88.0,53.39,False
TAR,IT,40.517778,17.401944,6,2019,1,7,2019,EuroWings,796.89,94.0,77.76,False
SRP,NO,59.833332999999996,5.4166669999999995,9,2019,5,2,2020,EasyJet,1253.91,140.0,95.2,False
EPL,FR,48.325833,6.069444,1,2019,1,2,2019,RyanAir,1776.59,192.0,122.18,False
HAJ,DE,52.459254,9.694766,4,2019,4,8,2019,RyanAir,24.24,17.0,12.05,False
VGO,ES,42.224551,-8.634025,8,2019,5,1,2020,RyanAir,1480.88,163.0,92.37,False
HDB,DE,49.393346,8.651943,6,2019,4,10,2019,RyanAir,1610.63,176.0,96.0,False
VNO,LT,54.643079,25.279605,3,2019,9,12,2019,EuroWings,1796.96,194.0,129.92,False
JOE,FI,62.656788,29.613540000000004,10,2019,3,1,2020,EasyJet,1267.11,141.0,89.3,False
HOH,AT,47.383333,9.7,10,2019,3,1,2020,EasyJet,750.04,90.0,57.0,False
BGJ,IS,66.0,-14.5,11,2019,5,4,2020,EasyJet,793.57,94.0,53.27,False
TED,DK,57.072222,8.703333,12,2019,9,9,2020,RyanAir,941.99,109.0,47.23,False
BJF,NO,70.6,29.666666999999997,6,2019,1,7,2019,EasyJet,440.64,59.0,58.57,False
DLD,NO,60.466667,8.483333,4,2019,2,6,2019,EuroWings,1254.93,140.0,132.36,False
KOQ,DE,51.716667,11.95,8,2019,3,11,2019,EuroWings,369.79,51.0,49.92,False
RMI,IT,44.022952000000004,12.619594000000001,3,2019,2,5,2019,RyanAir,566.46,71.0,43.03,False
EML,CH,47.0925,8.304722,8,2019,7,3,2020,EasyJet,900.44,105.0,31.5,True
KEF,IS,63.997765,-22.624283,11,2019,1,12,2019,EasyJet,610.93,76.0,82.22,False
XFW,DE,53.535278000000005,9.835556,4,2019,5,9,2019,EasyJet,673.11,82.0,42.24,False
EDI,GB,55.948143,-3.3641769999999998,10,2019,3,1,2020,EasyJet,1713.17,186.0,117.8,False
BYU,DE,49.985556,11.64,6,2019,1,7,2019,EuroWings,991.27,114.0,94.31,False
LKZ,GB,52.49166700000001,0.67609,10,2019,3,1,2020,EasyJet,810.1,96.0,60.8,False
EGS,IS,65.277778,-14.402778,9,2019,3,12,2019,EasyJet,477.91,62.0,60.68,False
PRP,FR,41.666667,8.9,6,2019,1,7,2019,EasyJet,1184.25,133.0,110.03,False
SKG,GR,40.520833,22.972222,12,2019,1,1,2020,EasyJet,531.0,68.0,47.6,False
BWK,HR,43.283333,16.683332999999998,3,2019,5,8,2019,EuroWings,1652.27,180.0,120.55,False
JEV,FR,48.616667,2.416667,8,2019,3,11,2019,EasyJet,1554.92,170.0,166.39,False
SJZ,PT,38.664615999999995,-28.168429999999997,8,2019,2,10,2019,EuroWings,800.17,95.0,57.58,False
LID,NL,52.15,4.5,1,2019,2,3,2019,RyanAir,370.24,52.0,31.52,False
PKH,GR,37.301389,23.147222,8,2019,1,9,2019,EuroWings,1447.61,159.0,101.18,False
RVK,NO,64.883333,11.233333,9,2019,2,11,2019,EuroWings,504.66,65.0,80.36,False
ISH,IT,40.733333,13.95,2,2019,2,4,2019,EasyJet,1103.74,125.0,75.76,False
DEB,HU,47.55,21.7,3,2019,5,8,2019,EuroWings,903.9,105.0,70.32,False
QLA,GB,51.184574,-1.037654,2,2019,7,9,2019,EuroWings,469.43,61.0,27.73,False
ZDN,CZ,49.2,16.61,5,2019,1,6,2019,RyanAir,1753.86,190.0,157.18,False
TLN,FR,43.093489,6.1593029999999995,11,2019,2,1,2020,EasyJet,1166.42,131.0,87.33,False
ZWN,DE,53.0,11.75,3,2019,5,8,2019,RyanAir,977.99,112.0,75.01,False
TGF,FR,45.483333,6.9,10,2019,3,1,2020,RyanAir,375.51,52.0,32.93,False
PIK,GB,55.50843199999999,-4.611286,8,2019,4,12,2019,RyanAir,1447.07,159.0,147.44,False
FNB,DE,53.602778,13.307222,6,2019,1,7,2019,RyanAir,1473.02,162.0,134.02,False
LEU,ES,42.341306,1.409573,11,2019,2,1,2020,EuroWings,1600.44,175.0,116.67,False
CEG,GB,53.178603,-2.970718,9,2019,1,10,2019,EuroWings,439.92,58.0,36.91,False
BIQ,FR,43.466478,-1.521784,1,2019,1,2,2019,RyanAir,1325.43,147.0,93.55,False
RMI,IT,44.022952000000004,12.619594000000001,9,2019,5,2,2020,EuroWings,566.46,71.0,40.23,False
OBL,BE,51.266667,4.75,11,2019,1,12,2019,EuroWings,586.6,73.0,78.97,False
RAY,GB,55.833332999999996,-3.9666669999999997,7,2019,9,4,2020,EuroWings,1537.47,168.0,72.8,False
BLQ,IT,44.529268,11.293289,4,2019,6,10,2019,EuroWings,705.49,85.0,41.21,False
KNF,GB,52.648993999999995,0.54914,8,2019,2,10,2019,EasyJet,920.04,107.0,64.85,False
ZBE,CZ,49.883333,16.866667,10,2019,1,11,2019,EasyJet,1438.94,158.0,170.93,False
SPC,ES,28.626389,-17.755556,5,2019,4,9,2019,EuroWings,1447.59,159.0,86.73,False
ZAZ,ES,41.663862,-1.007466,3,2019,3,6,2019,EasyJet,1509.81,165.0,123.5,False
CPH,DK,55.629053000000006,12.647601,10,2019,2,12,2019,EuroWings,1173.02,132.0,136.0,False
JEV,FR,48.616667,2.416667,4,2019,3,7,2019,EuroWings,1554.92,170.0,127.24,False
ILH,DE,49.4739,10.3881,1,2019,1,2,2019,RyanAir,1690.04,184.0,117.09,False
LYE,GB,51.505741,-1.99318,10,2019,1,11,2019,RyanAir,565.85,71.0,76.81,False
GRS,IT,42.761944,11.070556,12,2019,8,8,2020,EasyJet,1569.03,171.0,103.74,False
MXN,FR,48.6,-3.816667,12,2019,1,1,2020,RyanAir,1545.85,169.0,118.3,False
VAA,FI,63.043549,21.760123,9,2019,2,11,2019,EasyJet,1238.82,138.0,142.18,False
AES,NO,62.55964399999999,6.116605,5,2019,8,1,2020,EasyJet,789.01,93.0,52.08,False
BMR,DE,53.716667,7.4,12,2019,2,2,2020,EasyJet,1417.69,156.0,104.0,False
EIB,DE,50.991608,10.47976,10,2019,2,12,2019,EasyJet,860.76,101.0,104.06,False
